transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
973,334,Claim_Payout,70917,Bank Transfer,IDFC First Bank,MNXV8930418209608,2025-02-07,Failed
974,334,Salary,76128,UPI,Union Bank of India,TEZN4796824800720,2024-12-30,Pending
975,335,Claim_Payout,121353,Cash,,,2025-02-23,Success
976,335,Reimbursement,119131,Bank Transfer,Karnataka Bank,ZHZN9896611039534,2023-07-26,Failed
977,335,Claim_Payout,95072,Cash,,,2023-10-17,Success
978,336,Claim_Payout,67583,UPI,Axis Bank,SLPH3382893087404,2025-08-05,Failed
979,336,Claim_Payout,107677,Cash,,,2023-12-13,Success
980,337,Claim_Payout,149221,UPI,Tamilnad Mercantile Bank,AMIZ4899988630216,2025-09-06,Pending
981,337,Salary,12111,Bank Transfer,ICICI Bank,LOMP9135607933215,2025-03-21,Pending
982,338,Reimbursement,76393,UPI,Tamilnad Mercantile Bank,RQOI8278547095237,2024-02-24,Pending
983,338,Salary,62860,Cash,,,2024-10-20,Failed
984,339,Reimbursement,96329,Bank Transfer,HDFC Bank,MPHV2483145041200,2023-03-27,Failed
985,339,Claim_Payout,26328,UPI,Kotak Mahindra Bank,CRCS9893127954917,2025-02-20,Pending
986,339,Claim_Payout,82932,Cash,,,2025-02-05,Success
987,340,Reimbursement,34760,Cash,,,2025-06-26,Failed
988,340,Claim_Payout,101785,Cash,,,2023-04-13,Pending
989,341,Reimbursement,96154,UPI,Indian Overseas Bank,KAHD2578939119620,2023-11-09,Failed
990,341,Reimbursement,95282,Bank Transfer,IDFC First Bank,ZFLW9418400053385,2025-12-08,Pending
991,341,Salary,73353,Cash,,,2024-06-29,Pending
992,342,Reimbursement,82473,UPI,City Union Bank,AHIZ1020902835237,2024-05-11,Failed
993,342,Salary,50172,Bank Transfer,Karur Vysya Bank,VAKA1083539130304,2025-07-16,Failed
994,342,Reimbursement,144385,Cash,,,2023-12-15,Pending
995,343,Salary,36117,Cash,,,2025-04-15,Failed
996,343,Claim_Payout,42631,Bank Transfer,UCO Bank,SKIN7499968955483,2026-01-06,Failed
997,343,Reimbursement,82375,Cash,,,2025-02-26,Failed
998,344,Reimbursement,25462,Bank Transfer,Federal Bank,QOGL3785900437612,2024-09-12,Success
999,344,Salary,93837,Bank Transfer,Bandhan Bank,XDJM2807911719299,2025-09-25,Pending
1000,344,Claim_Payout,44951,Bank Transfer,IDFC First Bank,UKUA6626480600591,2025-05-29,Success
1001,344,Claim_Payout,14550,UPI,IDBI Bank,RGXX0174805770207,2023-03-31,Success
1002,345,Salary,122245,Bank Transfer,IDFC First Bank,MBKL1726557822643,2024-10-25,Success
1003,345,Salary,63944,Cash,,,2023-11-10,Failed
1004,346,Claim_Payout,128295,Bank Transfer,Karur Vysya Bank,SVPI4616729730920,2026-01-14,Success
1005,346,Reimbursement,19820,Bank Transfer,Yes Bank,RBQD2144255556048,2026-01-06,Pending
1006,347,Claim_Payout,40515,UPI,Punjab and Sind Bank,SRPT6989359527884,2023-12-16,Failed
1007,347,Claim_Payout,109335,UPI,Nainital Bank,UGAV4797762770707,2023-06-01,Pending
1008,347,Reimbursement,144895,Cash,,,2025-07-19,Pending
1009,348,Reimbursement,140866,Cash,,,2025-11-13,Success
1010,348,Claim_Payout,30186,UPI,Indian Overseas Bank,VZKZ9706190185000,2024-08-21,Failed
1011,348,Reimbursement,140082,Bank Transfer,HDFC Bank,HUQJ9294159839777,2025-11-05,Failed
1012,349,Salary,124086,UPI,Kotak Mahindra Bank,EOXI2246978358815,2026-01-12,Pending
1013,349,Reimbursement,36944,Cash,,,2025-01-30,Failed
1014,349,Claim_Payout,122891,UPI,IDFC First Bank,HGZR2066414171872,2023-11-02,Success
1015,350,Claim_Payout,58528,UPI,Jammu & Kashmir Bank,SFBO7127810215230,2024-04-01,Failed
1016,350,Claim_Payout,75278,UPI,HDFC Bank,FTNG5215328147668,2024-01-03,Failed
1017,350,Claim_Payout,50137,Bank Transfer,Bank of Maharashtra,DOYT9648994743865,2024-12-27,Success
1018,351,Reimbursement,11854,Cash,,,2025-06-19,Pending
1019,351,Salary,25315,Bank Transfer,Jammu & Kashmir Bank,HGAY8203296204369,2026-01-06,Success
1020,352,Reimbursement,115731,Cash,,,2023-06-14,Success
1021,352,Reimbursement,23566,UPI,Bank of India,JFZX3004141018834,2024-09-24,Pending
1022,352,Claim_Payout,24815,UPI,Union Bank of India,TWAI7652167416363,2025-12-13,Failed
1023,353,Claim_Payout,38156,UPI,Karur Vysya Bank,JXKC4926670390736,2025-10-15,Pending
1024,353,Claim_Payout,20578,Cash,,,2025-03-31,Success
1025,354,Claim_Payout,75785,Cash,,,2026-01-20,Success
1026,354,Reimbursement,29670,UPI,City Union Bank,PMAD7208491376565,2025-09-18,Pending
1027,355,Claim_Payout,136045,Bank Transfer,Jammu & Kashmir Bank,XYGZ2933835337740,2023-08-29,Success
1028,355,Reimbursement,92421,UPI,Federal Bank,ZDTR5563046620731,2023-02-16,Success
1029,355,Reimbursement,50563,Cash,,,2024-03-21,Failed
1030,355,Reimbursement,115882,UPI,Indian Bank,XGEQ7354607693238,2025-08-01,Failed
1031,356,Salary,115808,Cash,,,2024-09-22,Failed
1032,356,Reimbursement,111645,Cash,,,2024-03-07,Success
1033,357,Claim_Payout,75525,Bank Transfer,HDFC Bank,VJUE3389300123974,2025-03-26,Success
1034,357,Salary,88437,Cash,,,2024-12-05,Success
1035,357,Claim_Payout,60021,Bank Transfer,Union Bank of India,ECGS7007700561083,2025-07-30,Pending
1036,357,Reimbursement,138336,Cash,,,2025-02-13,Pending
1037,358,Salary,128583,UPI,Central Bank of India,QGOH5846807115787,2024-04-16,Failed
1038,358,Claim_Payout,51420,Cash,,,2025-09-23,Failed
1039,359,Salary,34754,UPI,Canara Bank,VEKE2493698135013,2025-04-02,Success
1040,359,Salary,60771,Bank Transfer,Central Bank of India,RWHI6549957208068,2024-06-08,Pending
1041,359,Claim_Payout,91324,Cash,,,2025-07-20,Failed
1042,360,Reimbursement,114289,Bank Transfer,IDFC First Bank,RIOC8115092736834,2023-04-26,Failed
1043,360,Salary,143490,UPI,Bank of India,RNVM7351481024500,2024-03-03,Pending
1044,360,Salary,84589,UPI,Canara Bank,RAMM2424720724090,2025-11-04,Pending
1045,360,Claim_Payout,23988,UPI,IDFC First Bank,RLDI1812572366952,2025-01-10,Success
1046,361,Reimbursement,14364,Bank Transfer,Bank of Baroda,CYAG6359536286452,2025-05-17,Success
1047,361,Claim_Payout,47772,UPI,Bank of Baroda,WFZW3723470931535,2023-11-10,Success
1048,361,Claim_Payout,58569,Bank Transfer,ICICI Bank,OVMN6903584603728,2023-05-30,Pending
1049,361,Reimbursement,72078,Bank Transfer,ICICI Bank,DXHQ9485551889099,2024-03-31,Failed
1050,362,Reimbursement,57805,Bank Transfer,RBL Bank,AKHD6222157128840,2024-04-12,Failed
1051,362,Reimbursement,140405,Bank Transfer,Federal Bank,GFRH0735937331162,2025-05-13,Failed
1052,363,Salary,101698,Bank Transfer,Punjab and Sind Bank,IHAF1485816988595,2023-07-30,Pending
1053,363,Claim_Payout,129406,Cash,,,2024-05-31,Failed
1054,363,Reimbursement,103332,Cash,,,2024-07-25,Pending
1055,364,Reimbursement,120249,Bank Transfer,UCO Bank,BKCI6632912896256,2025-09-17,Success
1056,364,Claim_Payout,102114,Cash,,,2025-09-11,Pending
1057,364,Claim_Payout,95302,Cash,,,2023-01-31,Pending
1058,365,Claim_Payout,143247,Cash,,,2024-05-25,Failed
1059,365,Salary,105459,Bank Transfer,Bank of Maharashtra,IOPD8938300601546,2024-06-20,Success
1060,366,Salary,149636,Cash,,,2025-12-03,Success
1061,366,Salary,32005,UPI,Nainital Bank,DFOI6031197088228,2025-05-26,Failed
1062,366,Salary,64753,Cash,,,2023-03-19,Success
1063,366,Reimbursement,85637,UPI,Yes Bank,GDXA5314142011262,2023-07-21,Success
1064,367,Claim_Payout,53838,UPI,HDFC Bank,IEAG6311616402534,2023-02-16,Pending
1065,367,Salary,61659,UPI,Union Bank of India,WTHU9942926948055,2023-06-06,Failed
1066,368,Reimbursement,86459,UPI,Canara Bank,VSFM7356563841057,2025-04-12,Failed
1067,368,Salary,29910,Cash,,,2023-05-03,Failed
1068,368,Reimbursement,147890,UPI,Jammu & Kashmir Bank,HQXW0506654817215,2024-06-19,Pending
1069,368,Reimbursement,98659,Bank Transfer,Punjab and Sind Bank,AFJK7814506816435,2024-12-27,Failed
1070,369,Salary,65166,UPI,Canara Bank,EQLS8008171386005,2025-12-30,Success
1071,369,Claim_Payout,27560,Cash,,,2025-12-04,Failed
1072,370,Salary,136814,Cash,,,2025-08-01,Pending
1073,370,Reimbursement,19833,UPI,Jammu & Kashmir Bank,RRAH3900722134625,2023-03-07,Pending
1074,370,Reimbursement,18404,Bank Transfer,IDBI Bank,ZPDX1597813846873,2023-12-06,Failed
1075,370,Claim_Payout,23298,Cash,,,2024-10-30,Failed
1076,371,Claim_Payout,28540,Cash,,,2023-04-05,Pending
1077,371,Claim_Payout,104431,UPI,Dhanlaxmi Bank,SZST2677831523224,2025-06-01,Pending
1078,371,Claim_Payout,13165,Cash,,,2024-12-24,Pending
1079,372,Claim_Payout,60687,Bank Transfer,South Indian Bank,UPJC2922167774328,2023-08-25,Failed
1080,372,Salary,142321,Cash,,,2025-10-19,Failed
1081,372,Salary,52598,UPI,DCB Bank,RCKO4072910036878,2025-02-07,Success
1082,372,Reimbursement,16511,Bank Transfer,Canara Bank,ZLSJ7738325447633,2024-10-18,Pending
1083,373,Reimbursement,121691,UPI,Yes Bank,LVSM6362790490392,2025-07-25,Pending
1084,373,Claim_Payout,101424,UPI,IDBI Bank,YFQG7150563876682,2025-12-18,Success
1085,373,Claim_Payout,30466,UPI,DCB Bank,KNOG9082155523579,2025-08-30,Failed
1086,374,Reimbursement,44359,Cash,,,2024-06-26,Pending
1087,374,Salary,106458,Cash,,,2025-11-05,Failed
1088,374,Salary,53190,Bank Transfer,HDFC Bank,LYGC7079931012855,2024-09-15,Failed
1089,375,Salary,48083,Cash,,,2024-01-21,Success
1090,375,Salary,19494,Cash,,,2025-01-25,Success
1091,376,Claim_Payout,49924,Cash,,,2025-12-01,Success
1092,376,Claim_Payout,68116,UPI,Tamilnad Mercantile Bank,GTNU8933867978348,2023-01-30,Failed
1093,376,Reimbursement,136054,Bank Transfer,Karur Vysya Bank,ZEJE6794304575851,2023-09-13,Failed
1094,376,Reimbursement,60518,Cash,,,2023-06-13,Success
1095,377,Salary,73517,Cash,,,2024-02-13,Pending
1096,377,Claim_Payout,94041,Bank Transfer,HDFC Bank,KUOA1230805164435,2025-08-08,Success
1097,377,Claim_Payout,103614,Cash,,,2025-06-19,Pending
1098,378,Reimbursement,128083,UPI,City Union Bank,RKOZ2636396527062,2025-07-14,Pending
1099,378,Salary,76746,UPI,Central Bank of India,EMFH4634106665829,2024-12-12,Success
1100,379,Salary,140924,Bank Transfer,Karnataka Bank,NBCW5695734329229,2025-01-24,Pending
1101,379,Claim_Payout,87788,UPI,DCB Bank,DCVR3949043064764,2024-05-03,Failed
1102,380,Claim_Payout,81329,UPI,Indian Overseas Bank,QHXC5557045681147,2025-11-25,Success
1103,380,Reimbursement,61036,Cash,,,2023-05-16,Success
1104,380,Claim_Payout,139045,Bank Transfer,UCO Bank,QCOI7477202158781,2023-07-05,Success
1105,381,Salary,114248,Cash,,,2023-04-26,Failed
1106,381,Salary,18882,UPI,South Indian Bank,MQHI2417029192612,2024-02-18,Pending
1107,381,Salary,140540,UPI,DCB Bank,QFVH8701995839960,2025-09-15,Success
1108,381,Claim_Payout,95793,Bank Transfer,State Bank of India,OOLO0951603412966,2025-12-31,Success
1109,382,Claim_Payout,18814,Bank Transfer,ICICI Bank,TYVV6420800511168,2023-08-19,Success
1110,382,Claim_Payout,65301,Cash,,,2023-02-18,Success
1111,382,Claim_Payout,56790,Bank Transfer,Karnataka Bank,HJRU6796383264168,2024-12-20,Success
1112,383,Claim_Payout,63259,Cash,,,2023-11-17,Pending
1113,383,Salary,79375,Cash,,,2025-05-04,Success
1114,383,Claim_Payout,109926,UPI,South Indian Bank,PXJG4836758078461,2024-04-04,Pending
1115,383,Reimbursement,140499,Cash,,,2024-12-18,Pending
1116,384,Claim_Payout,133816,Bank Transfer,Yes Bank,VREY2076722124374,2025-04-09,Failed
1117,384,Claim_Payout,124437,UPI,IndusInd Bank,YTJP0056489402399,2023-04-25,Pending
1118,384,Salary,72931,Cash,,,2023-09-09,Pending
1119,384,Reimbursement,46442,Cash,,,2023-05-06,Success
1120,385,Claim_Payout,123653,Bank Transfer,Jammu & Kashmir Bank,ZGTV3376975450516,2025-05-24,Pending
1121,385,Reimbursement,55809,UPI,IDFC First Bank,EEZH1291029661019,2024-06-17,Pending
1122,386,Salary,127547,Bank Transfer,ICICI Bank,MPFT6485995463998,2023-11-05,Failed
1123,386,Salary,90476,Bank Transfer,IndusInd Bank,KSHN6711019644938,2024-09-23,Failed
1124,386,Claim_Payout,38012,UPI,Dhanlaxmi Bank,PARZ5495782098790,2025-04-25,Failed
1125,386,Claim_Payout,143366,UPI,Kotak Mahindra Bank,HMYH7487662186193,2023-07-08,Failed
1126,387,Reimbursement,46524,Bank Transfer,DCB Bank,SJUV8469852319031,2025-12-18,Success
1127,387,Reimbursement,125256,UPI,Bank of India,GSMB8608397787125,2025-02-10,Pending
1128,387,Reimbursement,128217,UPI,IDBI Bank,OOOH1827071705009,2024-05-07,Failed
1129,387,Claim_Payout,69728,Cash,,,2024-05-26,Pending
1130,388,Claim_Payout,35443,Bank Transfer,ICICI Bank,VLQL1383040968066,2024-02-06,Success
1131,388,Reimbursement,36879,Cash,,,2023-04-16,Pending
1132,388,Salary,99221,UPI,Central Bank of India,IMYO4716582000986,2024-05-02,Success
1133,388,Claim_Payout,143060,Cash,,,2024-11-23,Pending
1134,389,Salary,94626,Cash,,,2023-07-05,Success
1135,389,Salary,124227,UPI,Karur Vysya Bank,QQVX5889641832132,2024-03-03,Pending
1136,390,Salary,14838,Bank Transfer,DCB Bank,QOMF7559961980836,2024-07-05,Failed
1137,390,Reimbursement,120765,Bank Transfer,CSB Bank,SFIV1961257999656,2023-09-10,Failed
1138,390,Claim_Payout,19168,Bank Transfer,Central Bank of India,QLIG0472868604329,2024-09-05,Pending
1139,391,Salary,105586,UPI,ICICI Bank,QQPZ8311394935608,2024-03-07,Pending
1140,391,Reimbursement,147007,UPI,Indian Overseas Bank,GTDZ9632252195803,2024-02-08,Failed
1141,392,Salary,18997,Cash,,,2024-05-01,Success
1142,392,Salary,102274,Bank Transfer,Dhanlaxmi Bank,NMWV3763541928706,2024-01-02,Failed
1143,392,Reimbursement,83184,Cash,,,2024-10-13,Pending
1144,392,Reimbursement,61011,Cash,,,2023-10-01,Success
1145,393,Salary,96281,UPI,Bank of Maharashtra,QWMD4360319629646,2023-04-18,Success
1146,393,Salary,119900,Bank Transfer,Karnataka Bank,RCQY7420963125507,2025-07-16,Success
1147,393,Reimbursement,116597,UPI,State Bank of India,SWFF6030097041344,2024-12-30,Success
1148,393,Salary,126045,Cash,,,2023-10-27,Failed
1149,394,Claim_Payout,131533,Cash,,,2024-09-20,Pending
1150,394,Salary,130939,Bank Transfer,ICICI Bank,GWOU4749355570257,2024-04-19,Success
1151,394,Claim_Payout,69648,Bank Transfer,Canara Bank,RPCF5406666150292,2025-10-07,Failed
1152,394,Claim_Payout,83003,Bank Transfer,UCO Bank,QSMB2558870452374,2023-10-31,Success
1153,395,Claim_Payout,23357,Cash,,,2024-11-05,Failed
1154,395,Salary,96288,UPI,Central Bank of India,DVLX7197779095949,2023-09-02,Success
1155,395,Reimbursement,45292,UPI,Jammu & Kashmir Bank,SUVM6063499300253,2024-06-22,Success
1156,395,Claim_Payout,19144,Bank Transfer,Federal Bank,GSPH0599863457793,2023-07-05,Success
1157,396,Reimbursement,64802,Cash,,,2025-06-26,Pending
1158,396,Salary,40825,Bank Transfer,South Indian Bank,UBOP0064861184527,2024-09-04,Success
1159,397,Salary,122495,Cash,,,2024-11-28,Failed
1160,397,Claim_Payout,49547,Bank Transfer,UCO Bank,NIPV0907090278370,2023-02-04,Success
1161,398,Reimbursement,95534,Bank Transfer,Yes Bank,FFLJ8349780911527,2024-12-01,Pending
1162,398,Salary,120332,Cash,,,2023-12-15,Success
1163,398,Salary,81458,Bank Transfer,Punjab and Sind Bank,YQPZ1418274369142,2025-06-24,Success
1164,398,Reimbursement,45808,Bank Transfer,Karur Vysya Bank,QCFU4848872277373,2025-03-25,Failed
1165,399,Reimbursement,47641,Bank Transfer,Bank of India,XMLK7604414562983,2025-06-05,Pending
1166,399,Salary,37803,Cash,,,2025-06-19,Pending
1167,399,Salary,96433,Cash,,,2024-09-10,Success
1168,399,Claim_Payout,61424,Bank Transfer,Karnataka Bank,LATA0476189803329,2025-10-07,Success
1169,400,Claim_Payout,103869,Bank Transfer,City Union Bank,NVBG1128428913158,2023-12-16,Success
1170,400,Salary,88057,UPI,Bank of Maharashtra,DUKG3778346350894,2023-06-24,Failed
1171,400,Salary,142278,Cash,,,2025-06-13,Success
1172,400,Claim_Payout,129874,Bank Transfer,Karur Vysya Bank,BTGF4226333588543,2023-04-14,Failed
1173,401,Reimbursement,44004,Bank Transfer,State Bank of India,RYTS8002513274958,2025-10-16,Success
1174,401,Claim_Payout,127118,UPI,RBL Bank,JQBA5760605840287,2023-05-21,Success
1175,401,Salary,128940,Bank Transfer,Central Bank of India,COFJ2462794472126,2023-11-23,Pending
1176,401,Salary,132878,Cash,,,2024-06-25,Failed
1177,402,Reimbursement,49000,UPI,IDBI Bank,YPIT5029805834024,2025-12-30,Failed
1178,402,Salary,116483,UPI,IDBI Bank,WBJY0868998025239,2025-12-16,Failed
1179,402,Claim_Payout,47660,Cash,,,2024-02-12,Pending
1180,402,Reimbursement,121711,UPI,Punjab National Bank,RLQD4306241600777,2024-04-16,Success
1181,403,Salary,147920,Bank Transfer,Central Bank of India,YZPW3856127684443,2025-11-27,Failed
1182,403,Salary,139531,Cash,,,2024-03-16,Success
1183,403,Claim_Payout,97837,UPI,Tamilnad Mercantile Bank,DNNO2725619396399,2023-06-17,Pending
1184,404,Reimbursement,20189,UPI,Bank of Maharashtra,EQZX9802183517561,2024-04-08,Failed
1185,404,Reimbursement,87240,Bank Transfer,Bank of Maharashtra,TTRG8080807482116,2023-02-23,Failed
1186,404,Salary,109934,Bank Transfer,Punjab National Bank,HVSR1109322099998,2025-11-06,Success
1187,405,Salary,72605,UPI,Federal Bank,RSMF8946468448071,2024-10-03,Pending
1188,405,Salary,52967,Bank Transfer,Bank of Maharashtra,KJWN1542024945007,2024-02-29,Failed
1189,406,Claim_Payout,35318,Bank Transfer,Dhanlaxmi Bank,YAVM9732331054048,2024-06-23,Pending
1190,406,Reimbursement,53394,Bank Transfer,Bank of Baroda,PRGE5032833540493,2024-11-12,Failed
1191,407,Reimbursement,124047,Cash,,,2025-08-14,Pending
1192,407,Reimbursement,149976,Cash,,,2024-01-08,Pending
1193,407,Claim_Payout,99955,Cash,,,2025-07-13,Pending
1194,407,Claim_Payout,125402,UPI,Karnataka Bank,ZMFR8482320440216,2025-01-22,Failed
1195,408,Salary,120926,Cash,,,2024-06-07,Pending
1196,408,Salary,50142,UPI,Yes Bank,FFCS1891877043799,2025-04-13,Failed
1197,408,Salary,38812,UPI,Bank of India,FWGX4989456173885,2026-01-04,Success
1198,408,Salary,138319,Cash,,,2024-01-21,Failed
1199,409,Salary,41714,UPI,IndusInd Bank,TYAB2673573690934,2025-06-26,Failed
1200,409,Salary,119309,UPI,Yes Bank,SXAS0100113288768,2025-08-14,Success
1201,409,Reimbursement,50830,Cash,,,2024-09-14,Pending
1202,410,Claim_Payout,97832,Bank Transfer,Jammu & Kashmir Bank,VKJR4802910174432,2023-08-05,Success
1203,410,Claim_Payout,15730,Cash,,,2024-09-29,Pending
1204,411,Claim_Payout,27745,UPI,Punjab and Sind Bank,LUUA2428229732606,2024-07-03,Failed
1205,411,Reimbursement,19773,UPI,Nainital Bank,FRWG0542392305922,2024-11-17,Pending
1206,412,Reimbursement,112626,UPI,Central Bank of India,SXIE4571264288340,2025-12-19,Failed
1207,412,Claim_Payout,43201,Cash,,,2025-02-08,Success
1208,412,Salary,68369,UPI,City Union Bank,UBBJ1523300979262,2024-07-03,Success
1209,412,Claim_Payout,26831,UPI,Central Bank of India,ZDGH5592075897910,2025-05-03,Failed
1210,413,Claim_Payout,97226,UPI,HDFC Bank,LWWS7925836424356,2025-06-07,Pending
1211,413,Claim_Payout,71876,Bank Transfer,Indian Overseas Bank,MQOZ9092568956102,2023-02-18,Success
1212,413,Reimbursement,119309,Cash,,,2025-10-31,Failed
1213,413,Reimbursement,115681,Cash,,,2023-04-12,Failed
1214,414,Claim_Payout,112277,Cash,,,2024-06-07,Failed
1215,414,Reimbursement,22793,UPI,Federal Bank,RRAB0361204584045,2025-07-17,Failed
1216,415,Claim_Payout,84009,Cash,,,2025-01-01,Failed
1217,415,Salary,117071,Cash,,,2023-10-01,Pending
1218,416,Salary,111755,Cash,,,2024-11-29,Success
1219,416,Reimbursement,86901,UPI,Axis Bank,CXRF1814030774687,2023-12-16,Success
1220,417,Reimbursement,97163,Bank Transfer,CSB Bank,SYWP0368504403864,2024-11-23,Failed
1221,417,Reimbursement,93156,Cash,,,2024-04-02,Pending
1222,417,Salary,37208,UPI,CSB Bank,VNQG3767531078830,2023-05-04,Failed
1223,418,Salary,98852,Bank Transfer,Central Bank of India,PFVE7774076782811,2024-02-23,Success
1224,418,Claim_Payout,53034,Bank Transfer,IDFC First Bank,AEMJ7287017617066,2025-05-29,Success
1225,418,Reimbursement,53064,Cash,,,2024-11-05,Pending
1226,418,Reimbursement,128580,Bank Transfer,Bank of Baroda,NJRU8035284044633,2023-08-18,Pending
1227,419,Salary,94545,Bank Transfer,ICICI Bank,TVEC5527798670548,2024-02-22,Success
1228,419,Claim_Payout,28333,UPI,Union Bank of India,SGSZ2289797578758,2025-12-17,Pending
1229,419,Salary,60480,UPI,Bank of Baroda,ESIL7538518371074,2023-07-23,Success
1230,419,Reimbursement,59927,UPI,Jammu & Kashmir Bank,DCMK2846331499801,2025-11-28,Failed
1231,420,Salary,101849,UPI,Union Bank of India,COBY7674598680767,2024-09-07,Failed
1232,420,Claim_Payout,53394,UPI,Dhanlaxmi Bank,SGPP7391271416298,2023-06-24,Failed
1233,420,Claim_Payout,10848,UPI,Punjab National Bank,JDOP4379672929592,2025-01-09,Success
1234,421,Reimbursement,51083,Bank Transfer,Karnataka Bank,ULHR3481171571558,2023-11-21,Failed
1235,421,Claim_Payout,85017,Bank Transfer,IDFC First Bank,BLSQ4220280850792,2025-07-06,Pending
1236,422,Salary,68296,Bank Transfer,Dhanlaxmi Bank,AQOO8226608273777,2025-10-10,Pending
1237,422,Claim_Payout,15788,UPI,State Bank of India,NOYE5229056606903,2024-07-21,Success
1238,422,Reimbursement,133258,Cash,,,2023-03-23,Failed
1239,422,Reimbursement,120848,Cash,,,2023-07-06,Success
1240,423,Reimbursement,10425,UPI,Central Bank of India,PVKZ0134917520457,2025-09-26,Success
1241,423,Reimbursement,109116,Cash,,,2025-03-11,Failed
1242,423,Claim_Payout,42666,Bank Transfer,Yes Bank,BFBL3880749820226,2025-06-25,Failed
1243,424,Salary,24404,Bank Transfer,Union Bank of India,RJYD1080633661265,2025-04-06,Pending
1244,424,Reimbursement,86956,Bank Transfer,UCO Bank,DGEQ8507819696145,2025-03-23,Pending
1245,424,Reimbursement,128421,Bank Transfer,Bank of Baroda,NKPM4203826977577,2023-04-12,Failed
1246,425,Reimbursement,116791,UPI,Bank of India,GUFN0621835674651,2024-11-19,Success
1247,425,Claim_Payout,115798,Cash,,,2023-03-03,Success
1248,426,Salary,124172,Cash,,,2023-12-02,Pending
1249,426,Reimbursement,12890,Bank Transfer,ICICI Bank,EWYJ7070298267133,2024-11-24,Failed
1250,426,Claim_Payout,95722,UPI,Yes Bank,BAUM2570017158665,2023-04-05,Pending
1251,426,Salary,93211,Bank Transfer,Bank of Maharashtra,WFQT4614996347433,2024-01-19,Success
1252,427,Claim_Payout,45664,Bank Transfer,Tamilnad Mercantile Bank,FQTZ9915181116311,2024-08-16,Success
1253,427,Reimbursement,18596,Cash,,,2023-04-25,Failed
1254,428,Salary,95657,UPI,Bank of Baroda,CLJF5936825427914,2023-04-15,Success
1255,428,Reimbursement,148225,UPI,Punjab National Bank,AUYL3189164287356,2025-09-15,Pending
1256,429,Claim_Payout,128472,UPI,ICICI Bank,TTZT4214260939649,2024-02-12,Failed
1257,429,Reimbursement,55903,Cash,,,2025-11-14,Success
1258,429,Reimbursement,117797,UPI,State Bank of India,STSQ5156688789200,2025-01-13,Pending
1259,429,Salary,48244,Cash,,,2026-01-05,Success
1260,430,Reimbursement,75187,UPI,Bank of Maharashtra,CQWD8806766121686,2026-01-05,Success
1261,430,Salary,79699,UPI,Central Bank of India,DFVN1602552032444,2023-03-05,Failed
1262,430,Reimbursement,91439,Cash,,,2023-07-17,Success
1263,431,Claim_Payout,144772,Cash,,,2025-10-20,Failed
1264,431,Salary,45785,UPI,Bank of Baroda,GOZV5048086646219,2023-03-24,Failed
1265,432,Salary,35670,Cash,,,2024-01-01,Success
1266,432,Reimbursement,107351,Bank Transfer,City Union Bank,IFEA6103701064717,2023-11-24,Success
1267,432,Salary,91197,Cash,,,2025-09-17,Pending
1268,433,Claim_Payout,128027,UPI,IDFC First Bank,NMAS0758557492887,2023-10-31,Pending
1269,433,Salary,81013,Bank Transfer,Indian Bank,TQVH4259403898679,2023-04-21,Success
1270,433,Reimbursement,125109,Cash,,,2023-07-02,Failed
1271,434,Claim_Payout,114727,UPI,Jammu & Kashmir Bank,NYLU3095584664625,2023-06-10,Pending
1272,434,Salary,132831,UPI,Indian Overseas Bank,ICRC7110997005592,2025-09-26,Failed
1273,434,Reimbursement,121270,Cash,,,2025-11-14,Pending
1274,434,Reimbursement,117601,Cash,,,2026-01-11,Failed
1275,435,Claim_Payout,137530,UPI,Karur Vysya Bank,GXNV5233672707887,2023-03-19,Pending
1276,435,Salary,148345,Bank Transfer,Dhanlaxmi Bank,KMNL4967985785920,2025-02-19,Pending
1277,435,Reimbursement,17221,Bank Transfer,IndusInd Bank,MKIG7316099318321,2024-07-26,Failed
1278,435,Salary,111063,Bank Transfer,Jammu & Kashmir Bank,DNCA5736528767100,2023-04-30,Pending
1279,436,Reimbursement,122366,Cash,,,2025-12-05,Success
1280,436,Reimbursement,96179,Cash,,,2025-09-05,Failed
1281,437,Claim_Payout,131457,Bank Transfer,Bandhan Bank,SNRT0693248759858,2026-01-01,Success
1282,437,Reimbursement,20396,UPI,Dhanlaxmi Bank,QQHN1390463256332,2025-09-21,Success
1283,437,Reimbursement,36891,Cash,,,2023-11-15,Failed
1284,438,Salary,131376,UPI,City Union Bank,OKOA2096552843648,2025-11-09,Failed
1285,438,Salary,106649,Bank Transfer,Karnataka Bank,EZVQ0188941028758,2025-03-25,Pending
1286,438,Reimbursement,38009,Cash,,,2024-08-06,Pending
1287,438,Claim_Payout,68064,Cash,,,2025-12-25,Success
1288,439,Claim_Payout,56025,UPI,Union Bank of India,SVAZ6690460000444,2023-05-04,Failed
1289,439,Reimbursement,145016,UPI,DCB Bank,TYZO8358402099727,2025-10-31,Success
1290,440,Reimbursement,122984,Cash,,,2025-04-01,Failed
1291,440,Reimbursement,35799,Cash,,,2025-11-21,Failed
1292,440,Reimbursement,52394,Bank Transfer,UCO Bank,KHMY9422558345367,2025-05-06,Pending
1293,440,Claim_Payout,15340,UPI,IDBI Bank,RXSZ6997612019844,2023-09-04,Pending
